start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1731576982129,1731576982130,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576982130,1731576982347,217,4296,4051,140.369640,0.603028,0.008461,0.130857,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576982347,1731576982348,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576982348,1731576982417,69,4296,4051,140.369640,0.603028,0.002690,0.041609,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576982417,1731576982433,16,4296,4051,140.369640,0.603028,0.000624,0.009648,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['NetworkStats' 'screen']
1731576982433,1731576992156,9723,4296,4051,140.369640,0.603028,0.379115,5.863241,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576992156,1731576992158,2,4296,4051,140.369640,0.603028,0.000078,0.001206,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576992158,1731576992159,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576992159,1731576992173,14,4296,4051,140.369640,0.603028,0.000546,0.008442,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576992173,1731576992174,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576992174,1731576992236,62,4296,4051,140.369640,0.603028,0.002417,0.037388,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576992236,1731576992256,20,4296,4051,140.369640,0.603028,0.000780,0.012061,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['NetworkStats' 'screen']
1731576992256,1731576998326,6070,4296,4051,140.369640,0.603028,0.236679,3.660380,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576998326,1731576998328,2,4296,4051,140.369640,0.603028,0.000078,0.001206,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576998328,1731576998329,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576998329,1731576998562,233,4296,4051,140.369640,0.603028,0.009085,0.140506,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576998562,1731576998563,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576998563,1731576998564,1,4296,4051,140.369640,0.603028,0.000039,0.000603,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['*telephony-radio*' 'screen']
1731576998564,1731576998640,76,4296,4051,140.369640,0.603028,0.002963,0.045830,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731576998640,1731576998655,15,4296,4051,140.369640,0.603028,0.000585,0.009045,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['NetworkStats' 'screen']
1731576998655,1731577006271,7616,4296,4051,140.369640,0.603028,0.296960,4.592661,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,screen
1731577006271,1731577006275,4,4296,4051,140.369640,0.603028,0.000156,0.002412,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
1731577006275,1731577006280,5,4296,4051,140.369640,0.603028,0.000195,0.003015,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,"['com.google.android.apps.messaging.shared.datamodel.action.SelfParticipantsRefreshAction'
 'bugle_datamodel_executor_wakelock' 'screen']"
1731577006280,1731577007006,726,4296,4051,140.369640,0.603028,0.028308,0.437798,com.mi.android.globallauncher,True,False,True,False,False,False,False,False,['bugle_datamodel_executor_wakelock' 'screen']
