start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1731579415847,1731579415855,8,4263,3973,402.427340,1.715548,0.000894,0.013724,com.twitter.android,True,False,True,False,False,False,True,True,"['*alarm*:*job.delay*' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579415855,1731579415871,16,4263,3973,402.427340,1.715548,0.001789,0.027449,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579415871,1731579415960,89,4263,3973,402.427340,1.715548,0.009949,0.152684,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579415960,1731579415980,20,4263,3973,402.427340,1.715548,0.002236,0.034311,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579415980,1731579416486,506,4263,3973,402.427340,1.715548,0.056563,0.868067,com.twitter.android,True,False,True,False,False,False,False,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579416486,1731579417465,979,4263,3973,402.427340,1.715548,0.109438,1.679521,com.twitter.android,True,False,True,False,False,False,False,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417465,1731579417536,71,4263,3973,402.427340,1.715548,0.007937,0.121804,com.twitter.android,True,False,True,False,False,False,False,False,"['AudioMix AudioOut_1D1138' '*launch*'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417536,1731579417607,71,4263,3973,402.427340,1.715548,0.007937,0.121804,com.twitter.android,True,False,True,False,False,False,True,True,"['*launch*'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417607,1731579417625,18,4263,3973,402.427340,1.715548,0.002012,0.030880,com.twitter.android,True,False,True,False,False,False,True,True,"['*launch*'
 '*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417625,1731579417629,4,4263,3973,402.427340,1.715548,0.000447,0.006862,com.twitter.android,True,False,True,False,False,False,True,True,"['*launch*' '*gms_scheduler*:internal'
 '*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417629,1731579417633,4,4263,3973,402.427340,1.715548,0.000447,0.006862,com.twitter.android,True,False,True,False,False,False,True,True,"['*gms_scheduler*:internal'
 '*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417633,1731579417638,5,4263,3973,402.427340,1.715548,0.000559,0.008578,com.twitter.android,True,False,True,False,False,False,True,True,"['*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417638,1731579417642,4,4263,3973,402.427340,1.715548,0.000447,0.006862,com.twitter.android,True,False,True,False,False,False,True,True,"['*gms_scheduler*:internal'
 '*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417642,1731579417644,2,4263,3973,402.427340,1.715548,0.000224,0.003431,com.twitter.android,True,False,True,False,False,False,True,True,"['*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579417644,1731579418755,1111,4263,3973,402.427340,1.715548,0.124194,1.905974,com.twitter.android,True,False,True,False,False,False,True,True,"['*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579418755,1731579418775,20,4263,3973,402.427340,1.715548,0.002236,0.034311,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats'
 '*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579418775,1731579419230,455,4263,3973,402.427340,1.715548,0.050862,0.780574,com.twitter.android,True,False,True,False,False,False,True,True,"['*job*/com.twitter.android/com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579419230,1731579420004,774,4263,3973,402.427340,1.715548,0.086522,1.327834,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579420004,1731579420006,2,4263,3973,402.427340,1.715548,0.000224,0.003431,com.twitter.android,True,False,True,False,False,False,True,True,"['*alarm*:TIME_TICK' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579420006,1731579421811,1805,4263,3973,402.427340,1.715548,0.201773,3.096564,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579421811,1731579421835,24,4263,3973,402.427340,1.715548,0.002683,0.041173,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579421835,1731579421964,129,4263,3973,402.427340,1.715548,0.014420,0.221306,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579421964,1731579422460,496,4263,3973,402.427340,1.715548,0.055446,0.850912,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579422460,1731579423146,686,4263,3973,402.427340,1.715548,0.076685,1.176866,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579423146,1731579423178,32,4263,3973,402.427340,1.715548,0.003577,0.054898,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579423178,1731579426219,3041,4263,3973,402.427340,1.715548,0.339939,5.216981,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579426219,1731579426255,36,4263,3973,402.427340,1.715548,0.004024,0.061760,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579426255,1731579429210,2955,4263,3973,402.427340,1.715548,0.330326,5.069444,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579429210,1731579429246,36,4263,3973,402.427340,1.715548,0.004024,0.061760,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579429246,1731579432619,3373,4263,3973,402.427340,1.715548,0.377052,5.786543,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579432619,1731579432652,33,4263,3973,402.427340,1.715548,0.003689,0.056613,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579432652,1731579435085,2433,4263,3973,402.427340,1.715548,0.271974,4.173928,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579435085,1731579435116,31,4263,3973,402.427340,1.715548,0.003465,0.053182,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579435116,1731579436429,1313,4263,3973,402.427340,1.715548,0.146774,2.252514,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579436429,1731579436481,52,4263,3973,402.427340,1.715548,0.005813,0.089208,com.twitter.android,True,False,True,False,False,False,False,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579436481,1731579436488,7,4263,3973,402.427340,1.715548,0.000782,0.012009,com.twitter.android,True,False,True,False,False,False,True,False,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579436488,1731579436978,490,4263,3973,402.427340,1.715548,0.054775,0.840618,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579436978,1731579436979,1,4263,3973,402.427340,1.715548,0.000112,0.001716,com.twitter.android,True,False,True,False,False,False,True,True,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579436979,1731579437883,904,4263,3973,402.427340,1.715548,0.101054,1.550855,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579437883,1731579437920,37,4263,3973,402.427340,1.715548,0.004136,0.063475,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579437920,1731579445693,7773,4263,3973,402.427340,1.715548,0.868908,13.334953,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579445693,1731579445709,16,4263,3973,402.427340,1.715548,0.001789,0.027449,com.twitter.android,True,False,True,False,False,False,True,True,"['*alarm*:*job.delay*' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579445709,1731579445727,18,4263,3973,402.427340,1.715548,0.002012,0.030880,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579445727,1731579445736,9,4263,3973,402.427340,1.715548,0.001006,0.015440,com.twitter.android,True,False,True,False,False,False,True,True,"['*job*/com.twitter.android/androidx.work.impl.background.systemjob.SystemJobService'
 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579445736,1731579448244,2508,4263,3973,402.427340,1.715548,0.280358,4.302594,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579448244,1731579448245,1,4263,3973,402.427340,1.715548,0.000112,0.001716,com.twitter.android,True,False,True,False,False,False,True,False,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579448245,1731579448644,399,4263,3973,402.427340,1.715548,0.044602,0.684504,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579448644,1731579449183,539,4263,3973,402.427340,1.715548,0.060252,0.924680,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579449183,1731579449218,35,4263,3973,402.427340,1.715548,0.003912,0.060044,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579449218,1731579449484,266,4263,3973,402.427340,1.715548,0.029735,0.456336,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579449484,1731579449724,240,4263,3973,402.427340,1.715548,0.026828,0.411731,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579449724,1731579450667,943,4263,3973,402.427340,1.715548,0.105414,1.617762,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579450667,1731579450696,29,4263,3973,402.427340,1.715548,0.003242,0.049751,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579450696,1731579457605,6909,4263,3973,402.427340,1.715548,0.772325,11.852719,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579457605,1731579457725,120,4263,3973,402.427340,1.715548,0.013414,0.205866,com.twitter.android,True,False,True,False,False,False,False,False,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579457725,1731579458099,374,4263,3973,402.427340,1.715548,0.041808,0.641615,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579458099,1731579458100,1,4263,3973,402.427340,1.715548,0.000112,0.001716,com.twitter.android,True,False,True,False,False,False,True,True,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579458100,1731579458659,559,4263,3973,402.427340,1.715548,0.062488,0.958991,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579458659,1731579458676,17,4263,3973,402.427340,1.715548,0.001900,0.029164,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579458676,1731579461369,2693,4263,3973,402.427340,1.715548,0.301038,4.619970,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579461369,1731579462357,988,4263,3966,469.299961,2.000626,0.128797,1.976618,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579462357,1731579464901,2544,4263,3966,469.299961,2.000626,0.331639,5.089592,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579464901,1731579464933,32,4263,3966,469.299961,2.000626,0.004172,0.064020,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579464933,1731579468884,3951,4263,3966,469.299961,2.000626,0.515057,7.904472,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579468884,1731579468885,1,4263,3966,469.299961,2.000626,0.000130,0.002001,com.twitter.android,True,False,True,False,False,False,True,False,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579468885,1731579469040,155,4263,3966,469.299961,2.000626,0.020206,0.310097,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579469040,1731579469050,10,4263,3965,538.368072,2.295063,0.001495,0.022951,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579469050,1731579469123,73,4263,3965,538.368072,2.295063,0.010917,0.167540,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579469123,1731579469124,1,4263,3965,538.368072,2.295063,0.000150,0.002295,com.twitter.android,True,False,True,False,False,False,True,True,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579469124,1731579469961,837,4263,3965,538.368072,2.295063,0.125171,1.920968,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579469961,1731579469988,27,4263,3965,538.368072,2.295063,0.004038,0.061967,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579469988,1731579472834,2846,4263,3965,538.368072,2.295063,0.425610,6.531750,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579472834,1731579472868,34,4263,3965,538.368072,2.295063,0.005085,0.078032,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579472868,1731579474124,1256,4263,3965,538.368072,2.295063,0.187831,2.882599,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474124,1731579474203,79,4263,3965,538.368072,2.295063,0.011814,0.181310,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474203,1731579474222,19,4263,3965,538.368072,2.295063,0.002841,0.043606,com.twitter.android,True,False,True,False,False,False,True,False,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474222,1731579474332,110,4263,3965,538.368072,2.295063,0.016450,0.252457,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474332,1731579474564,232,4263,3965,538.368072,2.295063,0.034695,0.532455,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474564,1731579474570,6,4263,3965,538.368072,2.295063,0.000897,0.013770,com.twitter.android,True,False,True,False,False,False,True,False,['*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']
1731579474570,1731579474770,200,4263,3965,538.368072,2.295063,0.029909,0.459013,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579474770,1731579475164,394,4263,3965,538.368072,2.295063,0.058921,0.904255,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579475164,1731579475346,182,4263,3965,538.368072,2.295063,0.027217,0.417701,com.twitter.android,True,False,True,False,False,False,True,False,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579475346,1731579475374,28,4263,3965,538.368072,2.295063,0.004187,0.064262,com.twitter.android,True,False,True,False,False,False,True,False,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579475374,1731579475404,30,4263,3965,538.368072,2.295063,0.004486,0.068852,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579475404,1731579476418,1014,4263,3965,538.368072,2.295063,0.151640,2.327194,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579476418,1731579476443,25,4263,3965,538.368072,2.295063,0.003739,0.057377,com.twitter.android,True,False,True,False,False,False,True,True,"['NetworkStats' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579476443,1731579477970,1527,4263,3965,538.368072,2.295063,0.228358,3.504561,com.twitter.android,True,False,True,False,False,False,True,True,"['AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579477970,1731579477973,3,4263,3965,538.368072,2.295063,0.000449,0.006885,com.twitter.android,True,False,True,False,False,False,True,True,"['*telephony-radio*' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
1731579477973,1731579477980,7,4263,3965,538.368072,2.295063,0.001047,0.016065,com.twitter.android,True,False,True,False,False,False,True,True,"['*telephony-radio*' 'AudioMix AudioOut_1D1138'
 '*job*/com.miui.weather2/.service.job.ScheduleCheckService' 'screen']"
